schema_name,property_path,payload_json_path,json_pointer,property_name,type,format,required,nullable,description,enum,ref,item_type,item_ref,example
RequirementSetVersionDto,requirements[].conditionalValues[].operands[].valueId,$.requirements[*].conditionalValues[*].operands[*].valueId,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/operands/items/properties/valueId,valueId,array,,False,True,List of value ids,,,string,,
RequirementSetVersionDto,requirements[].conditionalValues[].operands[].valueType,$.requirements[*].conditionalValues[*].operands[*].valueType,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/operands/items/properties/valueType,valueType,string,,False,True,Type of the value,,,,,text
RequirementSetVersionDto,requirements[].conditionalValues[].operands[].dataSource,$.requirements[*].conditionalValues[*].operands[*].dataSource,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/operands/items/properties/dataSource,dataSource,string,,False,True,Data source from which field is retrieved. If empty then Entity Data properties will be used.,,,,,entityDataMetadata
RequirementSetVersionDto,requirements[].conditionalValues[].operands[].operation,$.requirements[*].conditionalValues[*].operands[*].operation,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/operands/items/properties/operation,operation,string,,False,True,Logical operation to be performed to match the values,,,,,equal
RequirementSetVersionDto,requirements[].conditionalValues[].operands[].logicalOperation,$.requirements[*].conditionalValues[*].operands[*].logicalOperation,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/operands/items/properties/logicalOperation,logicalOperation,string,,False,True,Logical operation to be performed on the operands collection,,,,,AND
RequirementSetVersionDto,requirements[].conditionalValues[].operands[].operands,$.requirements[*].conditionalValues[*].operands[*].operands,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/operands/items/properties/operands,operands,array,,False,True,"Collection of operands for given condition. These might contain additional, nested conditions of type Fenergo.Nebula.Platform.LogicEngine.Model.Dto.ConditionDefinitionDto",,,object,#/components/schemas/ConditionDefinitionDto,
RequirementSetVersionDto,requirements[].conditionalValues[].operands[].valueField,$.requirements[*].conditionalValues[*].operands[*].valueField,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/operands/items/properties/valueField,valueField,,,False,True,Field value used for conditional limit validation,,,,,
RequirementSetVersionDto,requirements[].conditionalValues[].value,$.requirements[*].conditionalValues[*].value,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/value,value,string,,False,True,Value that should be returned when conditions are met,,,,,Relationship Manager
RequirementSetVersionDto,requirements[].conditionalValues[].priority,$.requirements[*].conditionalValues[*].priority,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/priority,priority,integer,int32,False,False,Priority of the value in case when multiple conditional values are evaluated,,,,,1
RequirementSetVersionDto,requirements[].conditionalValues[].valueId,$.requirements[*].conditionalValues[*].valueId,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/conditionalValues/items/properties/valueId,valueId,string,,False,True,Value Id that should be returned when conditions are met,,,,,RM
RequirementSetVersionDto,requirements[].hasEvaluatedConditionalValue,$.requirements[*].hasEvaluatedConditionalValue,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/hasEvaluatedConditionalValue,hasEvaluatedConditionalValue,boolean,,False,False,Does this field has evaluated conditional value?,,,,,
RequirementSetVersionDto,requirements[].evaluatedConditionalValueId,$.requirements[*].evaluatedConditionalValueId,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/evaluatedConditionalValueId,evaluatedConditionalValueId,string,,False,True,Evaluated conditional value Id,,,,,
RequirementSetVersionDto,requirements[].evaluatedConditionalValue,$.requirements[*].evaluatedConditionalValue,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/evaluatedConditionalValue,evaluatedConditionalValue,string,,False,True,Evaluated conditional value,,,,,
RequirementSetVersionDto,requirements[].tags,$.requirements[*].tags,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/tags,tags,array,,False,True,List of tags,,,string,,
RequirementSetVersionDto,requirements[].aggregateVersion,$.requirements[*].aggregateVersion,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/aggregateVersion,aggregateVersion,integer,int32,False,True,Requirement aggregate version,,,,,1
RequirementSetVersionDto,requirements[].uiDecoration,$.requirements[*].uiDecoration,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/uiDecoration,uiDecoration,string,,False,True,Determines how the requirement should be rendered,,,,,
RequirementSetVersionDto,requirements[].uiColorDecoration,$.requirements[*].uiColorDecoration,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/uiColorDecoration,uiColorDecoration,string,,False,True,Determines with what colour requirement should be rendered,,,,,
RequirementSetVersionDto,requirements[].portalGuidance,$.requirements[*].portalGuidance,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/portalGuidance,portalGuidance,string,,False,True,Portal guidance,,,,,Provide at least one director RP
RequirementSetVersionDto,requirements[].isLocked,$.requirements[*].isLocked,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/isLocked,isLocked,boolean,,False,False,True if the aggregate is locked (obsolete),,,,,False
RequirementSetVersionDto,requirements[].discriminator,$.requirements[*].discriminator,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/discriminator,discriminator,string,,False,True,Data group field core definition flag (obsolete),,,,,true
RequirementSetVersionDto,requirements[].version,$.requirements[*].version,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/version,version,integer,int32,False,False,Requirement aggregate version (obsolete),,,,,True
RequirementSetVersionDto,requirements[].partyCount,$.requirements[*].partyCount,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/partyCount,partyCount,integer,int32,False,True,Requirement party count,,,,,1
RequirementSetVersionDto,requirements[].partyType,$.requirements[*].partyType,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/partyType,partyType,string,,False,True,Requirement party type,,,,,Shareholder
RequirementSetVersionDto,requirements[].sourceEntityType,$.requirements[*].sourceEntityType,#/components/schemas/RequirementSetVersionDto/properties/requirements/items/properties/sourceEntityType,sourceEntityType,string,,False,True,Any of the related party entity types selected can be counted toward this requirement,,,,,Individual
RequirementSetVersionDto,conditions,$.conditions,#/components/schemas/RequirementSetVersionDto/properties/conditions,conditions,array,,False,True,Conditions under which the requirement set can be applied,,,object,#/components/schemas/ConditionDto,
RequirementSetVersionDto,conditions[].id,$.conditions[*].id,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/id,id,string,uuid,False,False,The ID of the condition,,,,,118313c6-91e6-4b05-a537-5a1ab906418f
RequirementSetVersionDto,conditions[].name,$.conditions[*].name,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/name,name,string,,False,True,The name of the condition,,,,,Company-type only
RequirementSetVersionDto,conditions[].description,$.conditions[*].description,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/description,description,string,,False,True,The description of the condition,,,,,Applicable only when EntityType=Company
RequirementSetVersionDto,conditions[].logicalOperation,$.conditions[*].logicalOperation,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/logicalOperation,logicalOperation,string,,False,True,Logical operation on the Fenergo.Nebula.Platform.LogicEngine.Model.Dto.ConditionDto.Operands collection,,,,,AND
RequirementSetVersionDto,conditions[].operands,$.conditions[*].operands,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/operands,operands,array,,False,True,"Collection of operands for given condition. These might contain additional, nested conditions of type Fenergo.Nebula.Platform.LogicEngine.Model.Dto.ConditionDefinitionDto",,,object,#/components/schemas/ConditionDefinitionDto,
RequirementSetVersionDto,conditions[].operands[].fieldName,$.conditions[*].operands[*].fieldName,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/operands/items/properties/fieldName,fieldName,string,,False,True,Name of the field to evaluate,,,,,EntityType
RequirementSetVersionDto,conditions[].operands[].value,$.conditions[*].operands[*].value,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/operands/items/properties/value,value,array,,False,True,List of values,,,string,,
RequirementSetVersionDto,conditions[].operands[].valueId,$.conditions[*].operands[*].valueId,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/operands/items/properties/valueId,valueId,array,,False,True,List of value ids,,,string,,
RequirementSetVersionDto,conditions[].operands[].valueType,$.conditions[*].operands[*].valueType,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/operands/items/properties/valueType,valueType,string,,False,True,Type of the value,,,,,text
RequirementSetVersionDto,conditions[].operands[].dataSource,$.conditions[*].operands[*].dataSource,#/components/schemas/RequirementSetVersionDto/properties/conditions/items/properties/operands/items/properties/dataSource,dataSource,string,,False,True,Data source from which field is retrieved. If empty then Entity Data properties will be used.,,,,,entityDataMetadata
